SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year
6508,"b'SOICCOL12A81C22510'",264846,"b'Transcendence into the peripheral'","b'AR7ZWJK1187FB55EC2'",,"b''",,"b'Disembowelment'",0.0,460.56444,3,0.622,79.952,7,0.452,"b'Your Prophetic Throne Of Ivory'",1993
6509,"b'SOLGKUS12A8C1436EE'",430097,"b'Spongebob Squarepants - The Yellow Album'","b'ARJS05S1187FB58F3A'",,"b'LOS ANGELES California'",,"b'Spongebob Squarepants'",0.0,76.82567,9,0.673,122.887,4,0.973,"b'Ripped Pants'",2005
6510,"b'SOCIJMZ12AB0185989'",420095,"b'Never Give Up'","b'ARPAH7U1187B9A308F'",,"b''",,"b'Fred Locks'",0.0,243.43465,7,0.131,161.895,4,0.691,"b"Don't Wait For Me"",0
6511,"b'SODIUET12A8C144375'",377013,"b'The First Take Is The Deepest - Previously Unissued Alternate Versions From The Vaults Of Ace MS.'","b'ARG1FA61187B994921'",41.0981,"b'Youngstown OH'",-80.65079,"b'Bobby Marchan'",0.0,156.23791,5,0.704,79.531,1,0.0,"b'It Hurts Me To My Heart'",0
6512,"b'SOUDHVE12AB01828C2'",633510,"b'We Are One Remixes'","b'AR71WYS1187FB5170D'",,"b''",,"b'Kelly Sweet'",0.0,504.92036,1,0.0,135.015,4,0.619,"b'We Are One'",2007
6513,"b'SOCVJTJ12A58A80CFA'",245319,"b'Mozart: Requiem KV 626 - Version For String Quartet by Peter Lichtenthal'","b'ARMCYCP11F4C83ED97'",,"b''",,"b'Kuijken Kwartet'",0.0,184.86812,0,0.439,64.905,1,1.0,"b'Introitus: Requiem: Agnus Dei'",0
6514,"b'SOGEMNI12A8C13A780'",295046,"b'Super Hits'","b'ARZL6CE1187FB3F264'",27.9758,"b'Fort Meyers FL'",-81.54106,"b'Mindy McCready'",0.0,192.62649,0,0.153,165.763,4,0.141,"b'Guys Do It All The Time'",1996
6515,"b'SOGUFFP12A8C13FE41'",310374,"b'Purified Sampler'","b'AR2O3B51187B98CD94'",35.2225,"b'Charlotte NC'",-80.83754,"b'Cece Winans'",0.0,103.65342,7,0.5,85.199,4,0.509,"b"Mamma's Kitchen"",0
6516,"b'SOKMQOO12A8C136C82'",302123,"b'Original Album Classics'","b'ARLCQZN1187B9AF634'",,"b''",,"b'Patti Smith Group'",0.0,284.21179,9,0.001,76.814,3,0.682,"b'Wave'",1979
6517,"b'SOPGUKP12A6D4FCE37'",226131,"b"Callin' Out Remix 12"","b'AR0JPOG1187FB37383'",,"b'Japan'",,"b'Lyrics Born'",0.0,209.73669,1,0.533,104.492,3,0.0,"b'Do That There (Album Instrumental)'",0
6518,"b'SOKSRRN12A8C135415'",286010,"b'The Platinum Collection'","b'ARGNGRI11E2835D567'",,"b''",,"b'Tam Tam Go!'",0.0,223.97342,4,0.5,118.041,5,0.843,"b'Better Ways'",1990
6519,"b'SOKHGCN12A8C13CFFE'",166506,"b"I'm Gonna Lasso Santa Claus"","b'ARRYZAA11F4C83B663'",,"b''",,"b'Maddox Brothers and Rose'",0.0,145.162,2,0.931,99.6,4,0.184,"b'Jingle Bells'",0
6520,"b'SOLFOLX12A8C1443AB'",611773,"b'Strange Kicks'","b'ARE13NK1187FB4CF92'",51.50632,"b'London England'",-0.12714,"b'Alternative TV'",0.0,180.63628,11,0.379,136.69,4,0.177,"b'Dub In Bed'",1981
6521,"b'SORTAIB12AF729F4FC'",367177,"b'Meet Me in the City'","b'ARRM70G1187B9A7F64'",,"b'Hudsonville MS'",,"b'Junior Kimbrough'",0.0,355.68281,0,0.027,168.814,4,0.752,"b'All Night Long'",1999
6522,"b'SOCFRRJ12A8C135707'",569755,"b'Day Trip/Tokyo Day Trip'","b'AR1CD5Z1187B98F2C2'",38.91391,"b"Lee's Summit MO"",-94.37517,"b'Pat Metheny'",0.0,711.70567,7,0.61,108.407,3,0.705,"b'Traveling Fast'",2008
6523,"b'SOKKPPQ12AB018681D'",506581,"b'Laughter At Dawn'","b'ARWGIOC1187FB4CBEF'",37.16793,"b'United States'",-95.84502,"b'Jim Chappell'",0.0,241.8673,9,0.355,88.479,3,0.735,"b'First Kiss'",0
6524,"b'SOJFBKG12AB017E36F'",533246,"b'An American Storyteller'","b'ARJSPFM1241B9CD859'",,"b'Middle Village NY'",,"b'Big Jay Oakerson'",0.0,172.5122,8,0.434,122.757,1,0.0,"b"It's All In How You Look At It"",2009
6525,"b'SOMVGXD12A3F1EA10C'",615062,"b'Kix'","b'AR3SEQM1187B98E9E8'",39.6425,"b'Hagerstown MD'",-77.71758,"b'Kix'",0.0,191.13751,1,0.0,162.944,4,0.452,"b'Contrary Mary  (LP Version)'",0
6526,"b'SOUTNFH12A6D4FC642'",60046,"b'Patchwork'","b'ARQXAUH1187B9BA010'",33.90698,"b'Chickasaw County MS'",-88.95535,"b'Bobbie Gentry'",0.0,261.09342,7,0.396,141.052,4,0.0,"b'Miss Clara/Azusa Sue'",0
6527,"b'SOHBOGO12A8C13B8F8'",109210,"b'Believe In Me'","b'AR219DK1187FB4CEFC'",,"b''",,"b'ATB'",0.0,479.76444,11,0.615,129.993,4,0.0,"b'Believe In Me (Clubb Mix)'",2005
6528,"b'SOLRAOA12A8C14067C'",304110,"b'Miyela Africa'","b'ARW1DZQ1187B9A18E0'",,"b''",,"b'Vusi Mahlasela'",0.0,297.56036,0,0.846,77.39,3,1.0,"b'Miyela Afrika'",0
6529,"b'SOVMULC12A670215AE'",7133,"b'The Best Of Both Worlds'","b'ARNLO5S1187B9B80CC'",,"b'Pasadena CA'",,"b'Van Halen'",0.0,101.45914,3,0.42,96.714,5,0.544,"b'Eruption (Remastered Album Version)'",0
6530,"b'SOQCRRU12AF72A4AD2'",579650,"b'Anthems For The Imperfect'","b'ARQ0BZY1187B99F093'",,"b'Columbus OH'",,"b'Everyday Sunday'",0.0,160.46975,1,0.277,194.107,4,0.037,"b'Comfort Zone'",2004
6531,"b'SOVDSBD12A8C13DF47'",114949,"b'Live Free Or Die Hard'","b'AR9YV621187B99373E'",,"b''",,"b'Marco Beltrami'",0.0,91.37587,11,0.632,119.729,4,0.0,"b'Dead Hackers'",2007
6532,"b'SOBEGZR12AB0182008'",467049,"b'Ed Bruce (A.K.A Edwin Bruce) Selected Hits'","b'AROBI4X1187B99550D'",35.67484,"b'Keiser AR'",-90.09876,"b'Ed Bruce'",0.0,165.25016,9,0.808,103.431,1,0.0,"b"Ruby Don't Take Your Love To Town"",0
6533,"b'SOOWTAM12A8C14216F'",316262,"b'Mt. Wilson Repeater'","b'ARZYFWI11F4C84225B'",,"b''",,"b'Mt. Wilson Repeater'",0.0,299.88526,7,0.061,99.87,4,0.807,"b'The Conversation'",0
6534,"b'SOLQWHJ12A8C135A13'",200895,"b'Metro: Greatest Hits'","b'ARYBGMF1187FB4D82C'",,"b'Los Angeles CA'",,"b'Berlin'",0.0,231.18322,11,0.082,131.989,4,0.0,"b"Now It's My Turn (Aqualite Mix)"",2004
6535,"b'SOQKUXE12A8C139BE8'",300080,"b'Ich bin jung und brauche das Geld'","b'ARI6CSW1187B9AF09A'",,"b'M\xef\xbf\xbdengladbach Germany'",,"b'Eko Fresh feat. G-Style'",0.0,266.57914,6,0.211,93.203,4,0.965,"b'Ich bin jung und brauche das Geld'",2003
6536,"b'SOFIURK12A8C134C4F'",287960,"b'Hijas Del Tomate'","b'ARWG0541187FB364EC'",,"b''",,"b'Las Ketchup'",0.0,195.73506,1,0.741,90.545,4,0.548,"b'Tengo Un Novio T\xc3\xa1ntriko'",2002
6537,"b'SOIUOAU12A8C13EBC3'",309494,"b'The Complete Limelight Session'","b'ARUJZFJ1187B9B135F'",,"b'Timmins Ontario Canada'",,"b'Shania Twain'",0.0,223.00689,9,0.659,113.846,4,0.791,"b'Two Hearts One Love'",1999
6538,"b'SOVBJGB12AB01802A5'",345588,"b'The Gentle Touch'","b'AR9JLBU1187B9AAEC4'",-33.96243,"b'Port Elizabeth South Africa'",25.62326,"b'Danny Williams'",0.0,249.93914,3,0.641,143.869,4,0.255,"b'The Rainbow Bridge'",0
6539,"b'SORSEIY12AB01827CD'",501807,"b'Research & Development'","b'ARJB8BM1187FB5CBEC'",,"b''",,"b'Intex Systems'",0.0,131.13424,11,0.175,45.514,1,0.0,"b'Vapour Fragments'",2006
6540,"b'SOIQLBT12AC4686F5E'",732399,"b'Alle Tre [2 Cd]'","b'ARSDFYB11F50C4F736'",34.05349,"b'California - LA'",-118.24532,"b'Cutting Edge'",0.0,336.77016,5,0.286,145.077,4,0.0,"b'Slangen I Paradis'",0
6541,"b'SOFPRHS12AB0186476'",368977,"b'Heritage - R\xc3\xa9cital n\xc2\xb03 & 4 - BAM (1956-1957)'","b'ARYDFJA1241B9CBFF2'",,"b''",,"b'Jacques Douai'",0.0,107.41506,1,0.843,241.242,1,0.0,"b"M'En Vas A La Fontaine"",0
6542,"b'SOBAVLJ12A6D4F7F0F'",40029,"b'Sexo_ Pudor Y Lagrimas: Remixes'","b'ARW70HR1187B9A358C'",,"b'Merida Mexico'",,"b'Aleks Syntek'",0.0,350.11873,10,0.0,147.941,4,0.771,"b'Sexo_ Pudor Y L\xc3\xa1grimas (Drum & Bass Mix)'",0
6543,"b'SOCUMWJ12A58A77ED5'",473726,"b'Cross Country'","b'ARN1J741187B99EFB9'",38.8962,"b'Auburn CA'",-121.07887,"b'Cross Country'",0.0,168.77669,9,0.781,129.169,4,0.74,"b'A Fall Song'",2009
6544,"b'SOLLOSO12AB0184A7A'",588222,"b'Anywhere But Home (Live)'","b'ARVXU2X1187B9AE6D8'",,"b'New York NY'",,"b'Evanescence'",0.0,255.13751,2,0.61,87.522,4,1.0,"b'Missing (Live in Europe)'",0
6545,"b'SOHMDWX12A6D4F778A'",24441,"b'20 Favorites'","b'ARHT0B11187B993CB3'",30.22032,"b'Lafayette LA'",-92.01705,"b'Eddy Raven'",0.0,223.26812,7,0.094,119.657,4,0.356,"b'Angel Fire'",0
6546,"b'SOTSZWM12A6D4FC559'",126095,"b'The Chameleon Funk Sessions'","b'ARJASH411C8A42B443'",,"b''",,"b'Mocambo Allstars'",0.0,231.81016,0,0.203,116.484,4,0.897,"b'Brampton Boogaloo'",0
6547,"b'SOMBMFL12AB018641C'",670951,"b'Inner-Cept'","b'ARVMZFK11F50C4A0D2'",37.77916,"b'California - SF'",-122.42005,"b'Tunsi'",0.0,235.78077,2,0.724,90.216,4,1.0,"b'Standin In'",0
6548,"b'SODBKLI12AB01846B6'",602256,"b'Everybody is Someone'","b'AR0ZBRM1187FB54F5E'",,"b'Toronto'",,"b'Dala'",0.0,240.27383,9,0.366,121.967,4,0.919,"b'Alive'",2009
6549,"b'SONFRWI12AC3DF99FA'",776252,"b'Legendary'","b'ARNAIMI1187FB5733C'",,"b'Miami'",,"b'Rick Ross'",0.0,105.69098,8,0.581,125.804,4,1.0,"b'Single Again (Remix)'",0
6550,"b'SORZJUY12AB018BFB9'",806525,"b'Sea Cruise'","b'ARYV1OT1187B9B4C8E'",,"b''",,"b'Commander Cody & His Lost Planet Airmen'",0.0,162.45506,9,0.333,182.918,7,0.364,"b'Sister Sue'",1973
6551,"b'SOUVCGM12AB0185A29'",571520,"b'Cry'","b'ARVNGA71187FB3C107'",,"b'Jackson MS'",,"b'Faith Hill'",0.0,231.44444,7,0.549,87.003,4,0.702,"b'Unsaveable (Album Version)'",2002
6552,"b'SOYQXAU12A8C135A75'",151698,"b'Before The Dawn Heals Us'","b'ARB6OGR1187FB4D43D'",43.58015,"b'Antibes France'",7.12123,"b'M83'",0.0,116.45342,9,0.402,110.182,4,0.501,"b'Let Men Burn Stars'",2005
6553,"b'SORXWBT12AF729EE75'",609810,"b"Butt Rockin'"","b'ARBFDJW1187B9AD27A'",30.2676,"b'Austin TX'",-97.74298,"b'The Fabulous Thunderbirds'",0.0,196.44036,1,0.967,115.476,3,1.0,"b'Mathilda'",1981
6554,"b'SOYNMUG12AB017FB36'",455287,"b"If You Love These Blues_ Play'em As You Please"","b'ARFONSP11F50C4D175'",,"b''",,"b'Michael Bloomfield'",0.0,148.24444,4,0.247,87.644,4,0.91,"b'I Am A Pilgrim'",0
6555,"b'SOTTMUI12A8C137CC2'",148686,"b'Ginekologies'","b'AR4CL6I11C8A4158B4'",,"b''",,"b'Imiskoubria'",0.0,246.54322,2,0.378,93.003,4,0.789,"b'Ine Mono Ekloges'",0
6556,"b'SOOAISV12A8C143ACA'",612611,"b'The Best of Rodney O and Joe Cooley'","b'ARDQO721187FB3C6D9'",,"b''",,"b'Rodney O_ Joe Cooley'",0.0,222.27546,7,0.542,94.513,4,0.702,"b"DJ's & MC's"",0
6557,"b'SOCUXEW12A58A7CA5B'",282042,"b'The Art Of Rebellion'","b'ARNDB1X1187B990AA0'",34.05349,"b'Venice CA'",-118.24532,"b'Suicidal Tendencies'",0.0,312.55465,11,0.166,130.345,4,0.0,"b'Monopoly On Sorrow'",1992
6558,"b'SOUUMMY12A8C13A529'",212459,"b'En Directo Desde America'","b'ARABTW91187FB3A73B'",,"b''",,"b'David Summers'",0.0,255.39873,7,0.781,160.828,4,0.19,"b'Te Necesito'",0
6559,"b'SOICUVH12A58A76E9C'",602374,"b"Texas Hold'em"","b'ARY1K701187B9A43A9'",,"b''",,"b'Joe McBride'",0.0,262.76526,2,0.453,99.99,4,0.913,"b'All In'",2005
6560,"b'SONZMIX12A6D4F568C'",85223,"b'Sikhi Khandiyon Tikhi'","b'AR1NRA91187FB404C3'",,"b''",,"b'Jazzy B'",0.0,342.96118,10,0.0,163.855,4,0.737,"b'Das Guru'",0
6561,"b'SOHSAOT12AB018558E'",500309,"b'Alles Klar'","b'ARQAXT91187B99103A'",,"b''",,"b'UKW'",0.0,215.562,7,0.051,89.593,4,0.568,"b'I Will (Patitu)'",0
6562,"b'SOKYQQO12AB0185083'",635585,"b'Nuyol'","b'AR6KK741187B98C9E9'",,"b'New Orleans LA'",,"b'Roy Brown'",0.0,276.97587,11,0.31,51.477,1,0.0,"b'Ohe Nene'",0
6563,"b'SOXWZRB12A67ADAF43'",16743,"b'Saosin EP'","b'ARGO67V1187B9968D2'",,"b'California'",,"b'Saosin'",0.0,254.27546,6,0.517,125.062,4,0.934,"b'Bury Your Head (Acoustic)'",2005
6564,"b'SOVDZEB12A8C142A45'",526506,"b"L'Album de la maturit\xc3\xa9"","b'ARRPFCU1187FB5402E'",,"b''",,"b'Oldelaf et Monsieur D'",0.0,540.47302,0,0.592,116.714,4,0.929,"b'Ouragan'",2006
6565,"b'SOJWGSK12A6D4F6FC4'",34555,"b'Lonesome Picker Rides Again'","b'ARYVJYT1187FB484D7'",,"b'San Diego CA'",,"b'John Stewart'",0.0,169.79546,9,0.276,80.169,4,0.006,"b'Wild Horse Road  (LP Version)'",0
6566,"b'SOLIDWN12A8C1411A5'",248385,"b'Step Up'","b'ARDK87R1187B98D51C'",,"b'San Francisco CA'",,"b"Flamin' Groovies"",0.0,199.49669,7,0.382,159.337,4,0.85,"b'Step Up'",1991
6567,"b'SOREMQU12AB017D2DC'",335846,"b'Movie Soundtrack'","b'AROF4LP1187FB41C51'",31.1689,"b'Texas'",-100.07715,"b'Selena'",0.0,222.11873,7,0.223,123.759,4,0.0,"b'Disco Medley (Live At Houston Astrodome)'",0
6568,"b'SOEZSEO12AAF3B3B5F'",482473,"b"Knowin' You're Around"","b'ARUTS6Y1187FB5BDAB'",,"b''",,"b'Twila Paris'",0.0,235.65016,3,0.338,135.421,4,0.658,"b"I'll See You Sunday"",1980
6569,"b'SOKHRQI12A8C13F53E'",64782,"b'Come Home With Me'","b'ARMB95F1187B9B5B93'",40.8079,"b'Harlem NY'",-73.9454,"b"Cam'Ron / Juelz Santana / Jimmy Jones"",0.0,301.50485,6,0.659,163.57,4,0.772,"b'Come Home With Me'",2002
6570,"b'SOAVZWL12AB01815B3'",395418,"b'At The Crossroads: The Blues of Robert Johnson'","b'AR5U94U1187FB5CDCF'",,"b''",,"b'John Hammond'",0.0,262.16444,9,0.604,204.255,7,0.608,"b'Preaching Blues (Up Jumped The Devil) (1978 Version)'",0
6571,"b'SODVOGB12A58A7C5B7'",294868,"b'Live'","b'ARPDVPJ1187B9ADBE9'",,"b'Atlanta GA'",,"b'Usher'",0.0,212.61016,8,0.622,209.056,4,0.886,"b'Pianolude'",1999
6572,"b'SOVYUTS12AC4688BF4'",686408,"b'Irie Reggae'","b'AR3TITY1187B99E790'",,"b''",,"b'Dwayne_ Gyptian'",0.0,245.52444,10,0.009,137.89,4,0.756,"b'Rudeboy Shuffling'",0
6573,"b'SOBBKJX12A8C145CEB'",527354,"b'Platinum & Gold Collection'","b'ARZL6CE1187FB3F264'",27.9758,"b'Fort Meyers FL'",-81.54106,"b'Mindy McCready'",0.0,240.69179,2,0.26,124.218,4,0.951,"b"You'll Never Know"",1997
6574,"b'SOFBDMA12A8C13CCAF'",215741,"b'The emFire Collection: Mixed_ Unmixed & Remixed'","b'ARO41T51187FB397AB'",,"b'Mexico City Mexico'",,"b'Sasha'",0.0,733.88363,6,0.0,126.036,4,0.983,"b'Who Killed Sparky?'",0
6575,"b'SOALJQJ12AB0183D02'",799784,"b'Punisher (Remixes)'","b'AROJ4RQ1187FB50102'",39.73926,"b'Illinois'",-89.50409,"b'Pinch'",0.0,337.91955,1,0.017,97.343,5,1.0,"b"Punisher (Loefah's SE25 Remix)"",0
6576,"b'SOMFIFG12AB018D4AD'",677363,"b'Catching Zinc'","b'ARWQ2Y71187FB504C0'",,"b''",,"b'Perpetual Loop'",0.0,386.97751,10,0.603,189.972,4,0.036,"b'Release'",0
6577,"b'SOJIOBS12AB017F545'",536523,"b'Donde Estas Corazon'","b'ARXTM8U1187B99F200'",,"b''",,"b'Pablo Montero'",0.0,169.82159,10,1.0,97.874,4,0.653,"b'Amor Bonito'",0
6578,"b'SOSQLKB12A6D4F84FE'",29482,"b'Retratos'","b'ARV6QHT1187FB5537A'",,"b''",,"b'Nana Caymmi'",0.0,298.9971,11,0.833,106.012,4,0.0,"b'\xc3\x9altimo Desejo'",0
6579,"b'SOCTKZS12A58A7C5E6'",249472,"b'Truck Driver'","b'ARD7TVE1187B99BFB1'",,"b'California - LA'",,"b'Casual'",0.0,270.78485,4,0.0,83.979,4,0.93,"b'Let Me'",0
6580,"b'SOGJTUB12AB017FA85'",799234,"b'The Full Album'","b'AR8H5LL1187B9AC8F0'",,"b''",,"b'Bikini Machine'",0.0,280.76363,9,0.183,109.402,5,0.533,"b'The Race'",2009
6581,"b'SOOCQDX12AB0183B9E'",535776,"b'King Kong'","b'ARJRF841187B9B7F9A'",48.20254,"b'Vienna Austria'",16.3688,"b'Max Steiner'",0.0,145.84118,4,0.583,202.496,1,0.0,"b'The Scarifice Ceremony'",1993
6582,"b'SOTOVKU12AB018AC33'",517480,"b'Brain Patch Error'","b'ARA8X3M1187B9A13CA'",,"b''",,"b'Aphasia'",0.0,207.5424,5,0.255,68.544,4,0.986,"b'sample processing failed (part one: "why don\'t you fuckin\' remember anything ?")'",2001
6583,"b'SOQDNNN12AB018414A'",409333,"b'Fight My Battle For Me'","b'ARN4IYF1187FB49D76'",,"b''",,"b'Pagan Wanderer Lu'",0.0,297.66485,4,0.874,87.999,4,1.0,"b'Ten Cities Is Not A European Tour'",0
6584,"b'SOHWXGM12AB0181210'",357434,"b'Guillaume Ledent & D\xc3\xaene \xc3\xa0 Quatre Orchestra'","b'ARLVCLM1269FB35C0B'",,"b''",,"b'Guillaume Ledent'",0.0,229.8771,9,0.319,190.309,4,0.703,"b"Le type d'en face"",0
6585,"b'SONNQPW12A6D4FAB57'",226246,"b'Cuerpo A Cuerpo'","b'ARRJFJ31187B9961EF'",,"b''",,"b'Sergio Dalma'",0.0,253.59628,11,0.427,164.024,4,0.457,"b'Un Cachito De Ti'",1995
6586,"b'SOECRTE12A8C14296D'",428521,"b'Approaching Normal'","b'ARDQ62L1187FB56FF0'",,"b'Houston Texas'",,"b'Blue October'",0.0,223.29424,11,0.166,116.896,4,0.316,"b'Blue Skies'",2009
6587,"b'SOVAGPG12AB0189963'",810380,"b'Jazz Set In Montecarlo - Volume 1'","b'AR3THYK1187B999F1F'",,"b''",,"b'Joa~o Gilberto'",0.0,98.14159,9,0.494,109.107,1,0.0,"b'Samba De Una Nota So\xc2\xb4'",0
6588,"b'SOGXSWA12A6D4FBC99'",186933,"b"Lupe Fiasco's The Cool"","b'ARPFHN61187FB575F6'",41.88415,"b'Chicago IL'",-87.63241,"b'Lupe Fiasco feat. Matthew Santos'",0.0,213.34159,2,0.303,140.046,4,0.759,"b'Fighters (feat. Matthew Santos) (Amended Album Version)'",0
6589,"b'SONXFRI12AB018726F'",796774,"b'Look At Yourself'","b'AR87K371187FB5AA8E'",,"b'London England'",,"b'Uriah Heep'",0.0,252.9171,5,0.774,143.14,4,0.182,"b'What Should Be Done'",1971
6590,"b'SOEZSOC12A58A7C152'",226687,"b"Hey! They're Just Jokes!"","b'ARJ6WGW1187B9913EB'",,"b''",,"b'Willie Barcena'",0.0,146.59873,1,0.353,116.784,1,0.737,"b'Military Man'",0
6591,"b'SOJFBBU12AB0185532'",751145,"b'Gloria Lasso Sus 20 Grandes \xc3\x89xitos (The Best Of Gloria Lasso)'","b'ARHXWB01187B9A205C'",,"b''",,"b'Gloria Lasso'",0.0,185.49506,9,0.598,108.584,4,0.315,"b'Gitana'",0
6592,"b'SOTLLRE12A6D4F8EFF'",56996,"b'The Projected Passion Revue'","b'AR8CT8U1187FB4D803'",52.47859,"b'Birmingham England'",-1.9086,"b'Dexys Midnight Runners'",0.0,245.36771,1,0.573,155.521,1,0.0,"b'Breaking Down The Walls Of Heartache'",1991
6593,"b'SOIDHVM12AB0183B34'",338991,"b'Remembering The Sixties'","b'ARTHWIZ1187FB4258D'",52.40698,"b'Coventry England'",-1.50776,"b'Frank Ifield'",0.0,152.92036,4,0.933,85.216,3,0.404,"b"He'll Have To Go"",0
6594,"b'SOGWWAU12AB0188844'",816250,"b'Vintage Collections'","b'ARQGYP71187FB44566'",34.31109,"b'Mineola AR'",-94.02978,"b'Jimmy Wakely'",0.0,165.61587,3,0.453,96.801,3,0.541,"b'In The Valley Of The Moon'",0
6595,"b'SOMLZER12A8C134C00'",143011,"b'Channel Fever'","b'AR8VUUR1187B9A518B'",,"b''",,"b'Chris Jagger'",0.0,198.03383,0,0.805,109.346,4,0.983,"b'Baby Is Blue'",0
6596,"b'SOGTHUU12A67020FF8'",8759,"b"I'm Gonna Be Dead Someday"","b'ARKQN8X1187B99221C'",40.73197,"b'Newark NJ'",-74.17418,"b'Joe Rogan'",0.0,268.25098,4,0.0,106.229,4,0.161,"b'Voodoo Punnany (Album Version)'",2000
6597,"b'SOEGLEK12A8C139CB7'",208340,"b'10 Years Anniversary Remix Compilation'","b'ARPJTI51187B9B45FB'",53.55334,"b'Hamburg Germany'",9.99245,"b'Billie Ray Martin Feat. Ann Peebles'",0.0,466.96444,11,0.782,126.006,4,0.067,"b'18 Carat Garbage'",0
6598,"b'SOSOZDV12A8C1363A0'",289460,"b'The Best Of'","b'AREZWC61187FB52DCF'",29.76045,"b'Houston TX'",-95.36978,"b'Johnny Nash'",0.0,161.67138,2,0.56,170.987,4,0.471,"b'Loving You'",0
6599,"b'SONABHP12A8C137026'",205293,"b'The Legends EP: Volume II'","b'AR5OH1V1187FB574C3'",,"b'Shreveport LA'",,"b'Kenny Wayne Shepherd'",0.0,386.48118,7,0.554,90.514,1,0.0,"b'Born In Louisiana [with Clarence "Gatemouth" Brown] [Live]'",0
6600,"b'SODNCTF12AB0187B92'",556971,"b'Emotion'","b'ARF3GX71187FB3EB66'",,"b'Medicine Lodge KS'",,"b'Martina McBride'",0.0,230.66077,6,0.788,159.886,4,0.822,"b'Make Me Believe'",1999
6601,"b'SOIUETF12AB0189B73'",812008,"b'Sailor Songs'","b'AR2F37U1187B990860'",,"b''",,"b"Gina V. D'Orio"",0.0,139.91138,5,0.148,168.628,1,0.0,"b'Naval War'",2004
6602,"b'SOHRRYN12A8C133127'",285334,"b'SESSIONS'","b'ARO31HI1187B9A12E4'",,"b''",,"b'Original Love'",0.0,164.91057,9,0.357,75.085,4,1.0,"b"Let's Go To The Darkside Of The Moon (Piano Version)"",0
6603,"b'SOROTVP12A8C13A565'",103612,"b'Sugar and Spite'","b'ARZAJ9C1187B9A21F4'",55.8578,"b'Glasgow '",-4.24251,"b'Unkle Bob'",0.0,252.18567,6,0.704,124.094,4,0.465,"b'What Do I Know'",2006
6604,"b'SOCLLUZ12A8AE47ACE'",138168,"b'Twelve Year Silence'","b'AR7W7Z01187B998286'",37.82245,"b'FLGAKY'",-85.69091,"b'Dark new Day'",0.0,278.02077,10,0.527,133.985,4,0.896,"b'Free (Album Version)'",2005
6605,"b'SOCJBTL12AB0188831'",662522,"b'What Is Light? Where Is Laughter?'","b'ARJGRNY11F4C847277'",,"b'Glasgow UK-SCOTLAND'",,"b'Twin Atlantic'",0.0,240.19546,9,0.621,141.925,4,0.822,"b'What Is Light? Where Is Laughter? (Acoustic Version)'",2008
6606,"b'SOCDUBJ12AB018994E'",360236,"b'Revolution Revolucion [Special Edition]'","b'ARQATWU1187B98EE26'",40.14323,"b'Nueva Jersey (Estados Unidos)'",-74.72671,"b'Ill Ni\xc3\xb1o'",0.0,218.43546,5,0.051,139.202,4,0.873,"b'Fallen (Album Version)'",0
6607,"b'SOHMWZN12A8C13C088'",204336,"b"The Warrior's Code"","b'ARD2NDU1187B99B615'",,"b'Boston MA'",,"b'Dropkick Murphys'",0.0,175.96036,7,0.485,140.618,4,0.0,"b'The Burden (Album Version)'",2005
6608,"b'SOLDTSJ12A58A78E1B'",542511,"b'Terror Squad'","b'ARLGUTA1187B9B605F'",40.85715,"b'The Bronx New York NY'",-73.85678,"b'Terror Squad featuring Big Pun'",0.0,199.99302,1,0.351,180.017,4,0.345,"b'Watcha Gon Do?  (Explicit LP Version)'",0
6609,"b'SOSYUFL12AB017D815'",445461,"b'None Shall Pass - Instrumentals And Accapellas'","b'AR6F6I21187FB5A3AA'",,"b''",,"b'Aesop Rock'",0.0,272.87465,0,0.039,148.017,4,0.363,"b'No City - Instrumental'",0
6610,"b'SOGQRTH12A6D4F41A0'",23951,"b'Come A Little Bit Closer'","b'ARBJI5N1187FB400D0'",40.71455,"b'New York NY'",-74.00712,"b'Jay & The Americans'",0.0,137.19465,5,0.786,119.441,4,0.564,"b'Some Enchanted Evening'",1988
6611,"b'SOFMOHX12A8C140B74'",307594,"b'7 Days In Memphis'","b'AREVNQH1187B98FDDB'",51.89834,"b'Cork Ireland'",-8.47277,"b'Peter Gallagher'",0.0,182.282,5,0.504,104.131,4,0.939,"b'Everytime It Rains'",2005
6612,"b'SOWQNPV12A6D4F980D'",47592,"b'Flying Cowboys'","b'ARXPE571187FB4AFD0'",,"b'Chicago IL'",,"b'Rickie Lee Jones'",0.0,331.36281,0,0.717,87.94,4,0.836,"b'Away From The Sky'",1989
6613,"b'SOFDYYA12A58A78E73'",609792,"b"Girls of the 60's"","b'ARH8VT91187FB49CA2'",45.7594,"b'Lyon FR'",4.82897,"b'The Exciters'",0.0,142.21016,6,0.258,89.342,4,0.976,"b'Tell Him'",1962
6614,"b'SOFPEHK12A6D4F499E'",27630,"b'The Plan'","b'ARI4NXX1187FB59DF2'",,"b'Wisconsin'",,"b'Raze'",0.0,211.19955,1,0.145,119.868,4,1.0,"b'Celebration (The Plan Album Version)'",0
